Name,Status,Price,Stars,Ratings,URL,UPC
Microsoft Xbox One X 1TB Limited Edition Cyberpunk 2077 Console (Brand New),Novo em folha,"R$ 2 490,86",0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Limited-Edition-Cyberpunk-2077-Console-Brand-New/164241625593?epid=0&hash=item263d9051f9:g:hmEAAOSwcLNe4RIu,
XBOX ONE X CYBERPUNK 2077 NEUVE,Novo em folha,"R$ 1 276,20",Tem,0,https://www.ebay.com/itm/XBOX-ONE-X-CYBERPUNK-2077-NEUVE/293612424217?hash=item445caa0c19:g:KY0AAOSw~vZe5R9F,
Xbox One X 1 TB Cyberpunk 2077 Limited Edition Bundle SHIPS NOW!,Novo em folha,"R$ 2 398,71",0,0,https://www.ebay.com/itm/Xbox-One-X-1-TB-Cyberpunk-2077-Limited-Edition-Bundle-SHIPS-NOW/264761659370?hash=item3da5064fea:g:1vUAAOSwG4Be4TrO,889842564075
XBOX ONE X CYBERPUNK 2077 Limited Edition Console Bundle 1TB FAST FREE SHIPPING,Novo em folha,"R$ 2 555,98",0,0,https://www.ebay.com/itm/XBOX-ONE-X-CYBERPUNK-2077-Limited-Edition-Console-Bundle-1TB-FAST-FREE-SHIPPING/124220255131?hash=item1cec1aab9b:g:gwwAAOSwZ19e4qzw,889842564075
Cyberpunk 2077 Xbox One X 1TB Limited Edition Console - ⚡️ SHIPS TODAY ⚡️,Novo em folha,"R$ 2 608,09",0,0,https://www.ebay.com/itm/Cyberpunk-2077-Xbox-One-X-1TB-Limited-Edition-Console-SHIPS-TODAY/174313589172?hash=item2895e649b4:g:7gwAAOSwCf9e4jeA,
NEW Xbox One X 1TB Console Star Wars Jedi: Fallen Order Deluxe Edition Bundle,Novo em folha,"R$ 2 242,75",5.0,0,https://www.ebay.com/itm/NEW-Xbox-One-X-1TB-Console-Star-Wars-Jedi-Fallen-Order-Deluxe-Edition-Bundle/233407357066?epid=21034673803&hash=item365829a08a:g:KzsAAOSwIi5d0uXj,889842485257
Xbox One X Cyberpunk 2077 Limited Edition Console Bundle 1TB IN HAND Ships Now!,Novo em folha,"R$ 2 712,21",0,0,https://www.ebay.com/itm/Xbox-One-X-Cyberpunk-2077-Limited-Edition-Console-Bundle-1TB-IN-HAND-Ships-Now/303591122224?hash=item46af70e530:g:yeMAAOSwLRde3ttX,889842564075
Xbox One X Cyberpunk 2077 Limited Edition Console 1tb. Sold Out! IN HAND Collect,Novo em folha,"R$ 3 124,51",0,0,https://www.ebay.com/itm/Xbox-One-X-Cyberpunk-2077-Limited-Edition-Console-1tb-Sold-Out-IN-HAND-Collect/174307892974?hash=item28958f5eee:g:KVcAAOSw1T1e4~8-,
Novo anúncio,Novo em folha,"R$ 786,61",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Black-Console/164245452103?epid=23031191832&hash=item263dcab547:g:c1MAAOSwN35e5yQx,5027757108709
Xbox One X 1TB Limited Edition CyberPunk 2077 Console BRAND NEW & SEALED,Novo em folha,"R$ 2 163,10",Xbo,0,https://www.ebay.com/itm/Xbox-One-X-1TB-Limited-Edition-CyberPunk-2077-Console-BRAND-NEW-SEALED/333623715803?epid=21038994562&hash=item4dad85e7db:g:RpMAAOSwGjpe45i9,889842564136
Microsoft xbox one x cyberpunk 2077 Limited Edition,Novo em folha,"R$ 3 528,67",0,0,https://www.ebay.com/itm/Microsoft-xbox-one-x-cyberpunk-2077-Limited-Edition/264762640008?hash=item3da5154688:g:Co0AAOSwhIRe4kCp,
Novo anúncio,Seminovo,"R$ 166,92",Tem,0,https://www.ebay.com/itm/Microsoft-Xbox-one-wireless-controller/124224445143?hash=item1cec5a9ad7:g:r24AAOSwTM5exJ-3,
Microsoft Xbox One X Star Wars Jedi: Fallen Order Bundle (1TB),Novo em folha,"R$ 2 582,07",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Star-Wars-Jedi-Fallen-Order-Bundle-1TB/143573475503?epid=21034673803&hash=item216da560af:g:QiwAAOSwv8Feim7U,889842485257
Cyberpunk 2077 Xbox One X Limited Edition Console - Brand New and Sealed!!,Novo em folha,"R$ 2 589,25",0,0,https://www.ebay.com/itm/Cyberpunk-2077-Xbox-One-X-Limited-Edition-Console-Brand-New-and-Sealed/174312620711?hash=item2895d782a7:g:tHQAAOSwfEVe4OkA,
Xbox One X 1TB NBA 2K19 Console Bundle,Novo em folha,"R$ 3 129,72",4.5,0,https://www.ebay.com/itm/Xbox-One-X-1TB-NBA-2K19-Console-Bundle/133233132896?epid=11026369009&hash=item1f05504560:g:SggAAOSwHSdb9FXu,889842306361
Microsoft Xbox One X 1TB Cyberpunk 2077 Console Bundle,Novo em folha,"R$ 2 816,75",0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-Cyberpunk-2077-Console-Bundle/313108297604?hash=item48e6b57784:g:QWgAAOSwxEde3CQj,Does Not Apply
++ MICROSOFT XBOX ONE X 1TB ? CYBERPUNK 2077 LIMITED EDITION ++,Novo em folha,"R$ 2 640,62",0,0,https://www.ebay.com/itm/MICROSOFT-XBOX-ONE-X-1TB-CYBERPUNK-2077-LIMITED-EDITION/124216496309?hash=item1cebe150b5:g:gMsAAOSwz~he2nWG,
*IN HAND READY TO SHIP* Xbox One X Cyberpunk 2077 Limited Edition Console,Novo em folha,"R$ 2 086,52",Tem,0,https://www.ebay.com/itm/IN-HAND-READY-TO-SHIP-Xbox-One-X-Cyberpunk-2077-Limited-Edition-Console/124222267268?hash=item1cec395f84:g:tooAAOSw3TJe5USb,
Microsoft/Xbox One X 1Tb Cyv-00015,Seminovo,"R$ 2 252,03",0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1Tb-Cyv-00015/402283911587?hash=item5da9fd59a3:g:-lUAAOSwJlRe16S8,Does Not Apply
Microsoft Xbox One X 1 TB Cyberpunk 2077 Limited Edition Console Bundle NIB NEW,Novo em folha,"R$ 2 477,69",0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1-TB-Cyberpunk-2077-Limited-Edition-Console-Bundle-NIB-NEW/402290613681?hash=item5daa639db1:g:WpIAAOSwp49e4FeL,889842564075
Cyberpunk 2077 Limited Edition Xbox One X Bundle New NTSC-U Region 1 A UHD 4K US,Novo em folha,"R$ 2 622,02",Tem,0,https://www.ebay.com/itm/Cyberpunk-2077-Limited-Edition-Xbox-One-X-Bundle-New-NTSC-U-Region-1-A-UHD-4K-US/233618419771?hash=item3664be303b:g:ywIAAOSwx8xe5S40,
Microsoft Xbox One X 1TB 4K HDR Console with Extra Controller Xbox One,Novo em folha,"R$ 3 025,45",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-4K-HDR-Console-with-Extra-Controller-Xbox-One/274250212859?epid=238382386&hash=item3fda9625fb:g:V34AAOSwV6heK2wH,0889842208252
